Corporation ID,Corp Name,Non-GCE Promote %,ELL %,Special Education %,FRPM_%,Pct American Indian,Pct Asian,Pct Black,Pct Hispanic,Pct Multiracial,Pct Pacific Islander,Pct White,Chronically Absent Percent,AVG_ATT_RATE,Total Enrollment,% Tested ELA,% Tested Math,Corp Per/Student,ELA Proficient %,Math Proficient %,Cluster,sub_cluster
6620,Eastern Pulaski Community Sch Corp,0.0297788493038171,0.0128676470588235,0.1397058823529411,0.5358455882352942,0.0018382352941176,0.0055147058823529,0.0055147058823529,0.0477941176470588,0.0266544117647058,0.0,0.9126838235294118,0.1051470656275052,0.9498117293181966,1088,0.4420955882352941,0.4420955882352941,10117.120000001754,0.45945945945,0.50519750519,F,5
6630,West Central School Corp,0.0135635994319549,0.0323624595469255,0.215210355987055,0.587378640776699,0.0064724919093851,0.0048543689320388,0.0016181229773462,0.0792880258899676,0.0339805825242718,0.0032362459546925,0.8705501618122977,0.1580746073575028,0.9473390023892456,618,0.4741100323624595,0.4741100323624595,17142.94999999648,0.29692832764,0.33788395904,D,5
6705,South Putnam Community Schools,0.011384031785228,0.0072398190045248,0.2352941176470588,0.4778280542986425,0.0,0.0036199095022624,0.0063348416289592,0.0280542986425339,0.0253393665158371,0.0036199095022624,0.9330316742081448,0.0945344838833516,0.949908689568351,1105,0.453393665158371,0.453393665158371,10242.289999997993,0.47305389221,0.45708582834,F,1
6715,North Putnam Community Schools,0.0282466167640684,0.0,0.2109090909090909,0.16,0.0,0.0,0.0029090909090909,0.0203636363636363,0.0218181818181818,0.0,0.9549090909090908,0.1164891204950138,0.9451586548357462,1375,0.4218181818181818,0.4218181818181818,10396.36000000605,0.45344827586,0.40862068965,F,5
6750,Cloverdale Community Schools,0.0130007715536948,0.0035956851777866,0.1414302836596084,0.2916500199760287,0.0007990411506192,0.0047942469037155,0.0187774670395525,0.0439472632840591,0.0511386336396324,0.0019976028765481,0.8785457451058729,0.1269824708833251,0.9520065450707912,2503,0.5021973631642029,0.5017978425888934,9007.770000002973,0.3922036595,0.32882165605,F,1
6755,Greencastle Community School Corp,0.0183540836063663,0.0162011173184357,0.2206703910614525,0.4888268156424581,0.0016759776536312,0.012290502793296,0.0134078212290502,0.0279329608938547,0.0324022346368715,0.000558659217877,0.911731843575419,0.1137151921624923,0.9408606361480786,1790,0.435754189944134,0.435754189944134,9846.139999991272,0.34102564102,0.38205128205,D,1
6795,Union School Corporation,0.1017703387873045,0.0227880330999363,0.2077657542966263,0.2678548695098663,0.0038192234245703,0.0054742202418841,0.1429662635264162,0.101973265436028,0.0622533418204965,0.0005092297899427,0.6827498408656907,0.1492996741266698,0.9023319281552672,7855,0.4227880330999363,0.4216422660725652,7416.370000003288,0.14935260463,0.05374396135,A,0
6805,Randolph Southern School Corp,0.0420369104579627,0.0195694716242661,0.24853228962818,0.5655577299412916,0.0019569471624266,0.0019569471624266,0.0,0.0410958904109589,0.0469667318982387,0.0,0.9080234833659492,0.0937773641058349,0.944007268624043,511,0.3953033268101761,0.3953033268101761,9819.049999999084,0.38118811881,0.4504950495,D,2
6820,Monroe Central School Corp,0.001150747986191,0.0008992805755395,0.2032374100719424,0.4721223021582734,0.0017985611510791,0.0008992805755395,0.0098920863309352,0.02068345323741,0.0359712230215827,0.0,0.9307553956834532,0.1522414238450034,0.9202655918428216,1112,0.4514388489208633,0.4514388489208633,9991.600000000984,0.37450199203,0.49601593625,D,1
6825,Randolph Central School Corp,0.0382976834945623,0.0160726764500349,0.2557651991614256,0.5758211041229909,0.0013976240391334,0.0034940600978336,0.0048916841369671,0.0559049615653389,0.0454227812718378,0.0,0.8888888888888888,0.1276904953641928,0.9413636223827744,1431,0.4192872117400419,0.4199860237596086,10454.899999995998,0.31833333333,0.38269550748,D,2
6835,Randolph Eastern School Corp,0.0245274491892445,0.2196969696969697,0.1807359307359307,0.5551948051948052,0.0,0.001082251082251,0.0032467532467532,0.3744588744588744,0.0303030303030303,0.0,0.5909090909090909,0.2167150438616662,0.9307943132169968,924,0.4329004329004329,0.4329004329004329,10129.280000000768,0.17,0.1925,G,3
