Corporation ID,Corp Name,Non-GCE Promote %,ELL %,Special Education %,FRPM_%,Pct American Indian,Pct Asian,Pct Black,Pct Hispanic,Pct Multiracial,Pct Pacific Islander,Pct White,Chronically Absent Percent,AVG_ATT_RATE,Total Enrollment,% Tested ELA,% Tested Math,Corp Per/Student,ELA Proficient %,Math Proficient %
3030,Westfield-Washington Schools,0.01707432214455858,0.06793114111947222,0.1301927636326152,0.20265951963715081,0.0023708895990104113,0.043912998659931965,0.05154107823935677,0.1043191423564581,0.05473662509019689,0.00010308215647871353,0.7430161838985672,0.06160348853834127,0.9467318260902685,9701,0.467786826100402,0.4672714153180085,10538.890000013413,0.60951961216,0.65982792852
3055,Sheridan Community Schools,0.028228381472813185,0.02040816326530612,0.18278615794143743,0.4338952972493345,0.001774622892635315,0.0044365572315882874,0.006211180124223602,0.04525288376220053,0.031055900621118012,0.0,0.9112688553682342,0.07548426986583012,0.9416820154033205,1127,0.4631765749778172,0.4622892635314996,11267.969999998979,0.42528735632,0.38963531669
3060,Carmel Clay Schools,0.011629271287754487,0.06304293869446513,0.12552742616033755,0.1312360387192852,0.0020476545048399106,0.1700173740382229,0.04269049391908662,0.07247455944403078,0.04064283941424671,0.0010548523206751054,0.671072226358898,0.057339370498262585,0.9620368883216818,16116,0.4640109208240258,0.4637627202779846,10707.440000048102,0.69630917357,0.70899116938
3070,Noblesville Schools,0.01476518156819985,0.06545592130155127,0.13942489595157018,0.26617480136208854,0.001513431706394249,0.03064699205448354,0.052686341278849795,0.1021566401816118,0.04067347710934544,0.0017972001513431707,0.7704313280363224,0.08242474673335914,0.9578179897006834,10572,0.45800227014755956,0.45819144911085885,9974.190000037195,0.5916976456,0.54293971924
3115,New Palestine Community Schools,0.01822964721480563,0.014592933947772658,0.15181771633384536,0.2516641065028162,0.0030721966205837174,0.013312852022529442,0.018689196108550948,0.040706605222734255,0.028929851510496672,0.0007680491551459293,0.894521249359959,0.0718302758116667,0.9535548724233482,3906,0.4539170506912442,0.4536610343061956,9592.129999996028,0.54371122391,0.57787810383
3125,Greenfield-Central Com Schools,0.023528028410130495,0.022350230414746545,0.16428571428571428,0.43894009216589863,0.001152073732718894,0.01152073732718894,0.02880184331797235,0.05714285714285714,0.047465437788018434,0.0006912442396313364,0.853225806451613,0.08749829778835061,0.9461442760881932,4340,0.43317972350230416,0.432258064516129,9243.360000011984,0.40851063829,0.44509594882
3135,Mt Vernon Community School Corp,0.01292268601384864,0.03626511046269279,0.1736140058357649,0.3282617757398916,0.0010421008753647354,0.014380992080033347,0.1240100041684035,0.06898707794914548,0.0716965402250938,0.00041684035014589413,0.7194664443518133,0.08144145690918482,0.953497327992167,4798,0.4576907044601917,0.45685702375989995,9533.569999993848,0.44489981785,0.47582116788
3145,Eastern Hancock Co Com Sch Corp,0.019376327890680074,0.009075907590759076,0.17574257425742573,0.3556105610561056,0.0,0.0016501650165016502,0.0016501650165016502,0.028877887788778877,0.014026402640264026,0.0,0.9537953795379538,0.11166529555917845,0.9411100140597389,1212,0.45544554455445546,0.4537953795379538,10071.890000000549,0.43115942028,0.52909090909
3160,Lanesville Community School Corp,0.007836990595611186,0.0013908205841446453,0.10848400556328233,0.26286509040333794,0.0,0.009735744089012517,0.0027816411682892906,0.016689847009735744,0.012517385257301807,0.0,0.9582753824756607,0.0573581547250024,0.9441870237196767,719,0.4561891515994437,0.4561891515994437,8796.380000000696,0.42682926829,0.53658536585
3180,North Harrison Com School Corp,0.01385925462580271,0.0033317467872441696,0.1846739647786768,0.5149928605425987,0.0009519276534983341,0.0019038553069966682,0.00475963826749167,0.02427415516420752,0.026653974297953357,0.00047596382674916705,0.9409804854831033,0.1115318143724987,0.9445631973310978,2101,0.42693955259400285,0.42693955259400285,9170.379999997103,0.4425863991,0.51170568561
3190,South Harrison Com Schools,0.021858630129529943,0.017224569385765356,0.1910952226194345,0.5102372440688983,0.0016249593760155996,0.004874878128046799,0.004549886252843679,0.05134871628209295,0.05102372440688983,0.0,0.8865778355541112,0.13016773414492835,0.9409178161892846,3077,0.4338641533961651,0.4341891452713682,10779.789999987317,0.50486891385,0.48877245508
3295,North West Hendricks Schools,0.008340157720099259,0.016845329249617153,0.1633486472690148,0.23940786115364981,0.002552322613578356,0.0071465033180193975,0.05308831036242981,0.029606942317508933,0.026033690658499236,0.0005104645227156713,0.8810617662072486,0.04937054477500337,0.9605674368326819,1959,0.43542623787646756,0.43542623787646756,10368.75,0.68464243845,0.62133645955
3305,Brownsburg Community School Corp,0.00657091256662758,0.06825579169059927,0.1367030442274555,0.32557916905992723,0.001627417193183994,0.03704767375071798,0.2111813134214053,0.08548726785372392,0.057342523453953666,0.0003829216925138809,0.6069308826345012,0.06420415181835867,0.9597440970301058,10446,0.45280490139766416,0.4525177101282788,9267.609999972483,0.69619450317,0.73492701502
3315,Avon Community School Corp,0.021458841191955378,0.1370156482861401,0.16114008941877794,0.46236959761549923,0.0012108792846497764,0.05551415797317437,0.267790611028316,0.11354321907600597,0.06715722801788375,0.0007451564828614009,0.4940387481371088,0.05359257310829166,0.9578933537145397,10736,0.4506333830104322,0.4504470938897168,10403.86999994955,0.53079785035,0.57009925558
3325,Danville Community School Corp,0.004414353211355596,0.03128533735393894,0.17451941198643045,0.3283075763286845,0.004900113079532605,0.011684885035808518,0.05993215228043724,0.044854881266490766,0.034677723332076894,0.0003769317753486619,0.8435733132303053,0.0783960315266705,0.953384383591876,2653,0.4677723332076894,0.46739540143234076,10170.379999996918,0.49637389202,0.54193548387
3330,Plainfield Community School Corp,0.012274457237266645,0.06205005142269455,0.18443606444977717,0.3630442235173123,0.0,0.03308193349331505,0.09358930407953377,0.07953376756942064,0.051594103531025025,0.00017140898183064793,0.7420294823448749,0.0749046237233061,0.9559073088766223,5834,0.44549194377785395,0.4456633527596846,9119.110000012446,0.55790688726,0.59923076923
3335,Mill Creek Community Sch Corp,0.0053134307333167555,0.017632241813602016,0.1517632241813602,0.30037783375314864,0.0012594458438287153,0.01700251889168766,0.008816120906801008,0.028967254408060455,0.02204030226700252,0.0,0.9219143576826196,0.06472592715167165,0.9529928962447733,1588,0.40302267002518893,0.40239294710327456,9727.300000005256,0.4875,0.52582159624
3405,Blue River Valley Schools,0.04800747681130408,0.008143322475570033,0.19543973941368079,0.49022801302931596,0.0,0.004885993485342019,0.008143322475570033,0.026058631921824105,0.021172638436482084,0.0,0.9397394136807817,0.09683075598250168,0.9559935543921148,614,0.3794788273615635,0.3794788273615635,11880.27000000129,0.31759656652,0.34334763948
3415,South Henry School Corp,0.05407049172026254,0.0076045627376425855,0.14575411913814956,0.5487959442332065,0.0,0.0,0.0038022813688212928,0.034220532319391636,0.021546261089987327,0.0,0.9404309252217997,0.12359266367166537,0.9473828599922298,789,0.45754119138149557,0.45754119138149557,10319.42999999973,0.31301939058,0.29639889196
3435,Shenandoah School Corporation,0.026052645408787094,0.003048780487804878,0.11890243902439024,0.4580792682926829,0.0007621951219512195,0.001524390243902439,0.0022865853658536584,0.022865853658536585,0.026676829268292682,0.0007621951219512195,0.9451219512195121,0.10714572331833723,0.9496340633373749,1312,0.4451219512195122,0.4451219512195122,8978.090000002514,0.44691780821,0.57705479452
3445,New Castle Community School Corp,0.052557051937957705,0.011190233977619531,0.23262122753475756,0.5286537809426924,0.00033909799932180403,0.0084774499830451,0.020684977958630044,0.054933875890132246,0.06341132587317735,0.0,0.8521532722956935,0.16065851380921548,0.9428590427847314,2949,0.4164123431671753,0.4167514411664971,11620.5,0.30048859934,0.32546786004
3455,C A Beard Memorial School Corp,0.005023217869943245,0.01413760603204524,0.1988689915174364,0.4278982092365693,0.000942507068803016,0.002827521206409048,0.00471253534401508,0.02827521206409048,0.0235626767200754,0.000942507068803016,0.9387370405278039,0.14332069605090972,0.9366918240290673,1061,0.4297832233741753,0.4288407163053723,10858.510000002245,0.37719298245,0.42197802197
3460,Taylor Community School Corp,0.10764725300906595,0.024026512013256007,0.164043082021541,0.4523612261806131,0.0008285004142502071,0.006628003314001657,0.140016570008285,0.06710853355426678,0.1375310687655344,0.0,0.647887323943662,0.1768970872083314,0.9172161106981911,1207,0.4167357083678542,0.4175642087821044,9426.019999998889,0.24254473161,0.18055555555
3470,Northwestern School Corp,0.025378998623750704,0.0022197558268590455,0.16204217536071033,0.2957824639289678,0.0005549389567147614,0.0022197558268590455,0.014428412874583796,0.039400665926748055,0.04273029966703663,0.0,0.9006659267480577,0.05806590868749335,0.9565451951567112,1802,0.4667036625971143,0.4667036625971143,8954.379999997149,0.46492271105,0.48989298454
3480,Eastern Howard School Corporation,0.024145918108759906,0.005593536357986327,0.16159105034182722,0.4617775015537601,0.0018645121193287756,0.00435052827843381,0.009944064636420136,0.03915475450590429,0.045369794903666875,0.0,0.8993163455562461,0.07890538376582745,0.9447655241753371,1609,0.45245494095711625,0.45183343691733996,8376.189999998527,0.41071428571,0.46079779917
3490,Western School Corporation,0.01163212154732382,0.0168,0.1572,0.4016,0.0004,0.0232,0.034,0.0528,0.05,0.0,0.8396,0.11947613897000721,0.9386594812940691,2500,0.4568,0.4564,8367.110000004048,0.47985989492,0.48816827344
3500,Kokomo School Corporation,0.10388415656319204,0.020025959577229743,0.16169108103096608,0.6191359169293529,0.001297978861487113,0.010754681995178936,0.1896903393287595,0.08251437048025217,0.16354533654737624,0.0003708511032820323,0.551641016132023,0.19360703680095773,0.9275053041645036,5393,0.38420174300018545,0.3838308918969034,11953.390000022006,0.26254826254,0.25024154589
3625,Huntington Co Com Sch Corp,0.025153852841267366,0.018860103626943004,0.20518134715025907,0.49761658031088085,0.002072538860103627,0.004559585492227979,0.008290155440414507,0.05160621761658031,0.03067357512953368,0.0004145077720207254,0.9023834196891192,0.10329402164578985,0.9462952594629166,4825,0.45305699481865286,0.4522279792746114,9823.950000026569,0.36367795059,0.4042163153
3640,Medora Community School Corp,0.0362933634992455,0.01020408163265306,0.17857142857142858,0.6275510204081632,0.0,0.0,0.0,0.03571428571428571,0.04081632653061224,0.0,0.923469387755102,0.20286918949749894,0.9274902878856081,196,0.3112244897959184,0.3112244897959184,14914.229999999821,0.32786885245,0.34426229508
3675,Seymour Community Schools,0.0478207459881219,0.34496619769778913,0.1664534989950667,0.5154394299287411,0.0007308605883427736,0.0166270783847981,0.01571350264936963,0.44765211035994884,0.025945550886168463,0.0010962908825141605,0.492234606248858,0.12218049831169032,0.9445754024924494,5473,0.44655581947743467,0.446373104330349,9472.419999990801,0.27659574468,0.29676627097
3695,Brownstown Cnt Com Sch Corp,0.036737872086363955,0.007735583684950774,0.1828410689170183,0.47890295358649787,0.0028129395218002813,0.002109704641350211,0.0014064697609001407,0.034458509142053444,0.016877637130801686,0.0,0.9423347398030942,0.1102367174183355,0.9436146838375492,1422,0.4120956399437412,0.4120956399437412,9764.969999999004,0.35836177474,0.29863481228
3710,Crothersville Community Schools,0.04738905084006442,0.008639308855291577,0.15550755939524838,0.47516198704103674,0.0021598272138228943,0.0021598272138228943,0.0064794816414686825,0.04535637149028078,0.019438444924406047,0.0021598272138228943,0.9222462203023758,0.11544225065083343,0.9311680806848113,463,0.43412526997840173,0.43412526997840173,9254.81000000053,0.22885572139,0.18905472636
3785,Kankakee Valley School Corp,0.00850659269835929,0.044169049888782966,0.17953606609469336,0.46012074992055924,0.0015888147442008262,0.004130918334922148,0.002542103590721322,0.1379091197966317,0.018430251032729585,0.0009532888465204957,0.834445503654274,0.14741746890000088,0.9346432286428422,3147,0.45090562440419446,0.45090562440419446,9509.5199999994,0.47216349541,0.45243128964
3815,Rensselaer Central School Corp,0.013330830139670916,0.06477732793522267,0.20850202429149797,0.4433198380566802,0.004048582995951417,0.004723346828609987,0.005398110661268556,0.13630229419703105,0.022941970310391364,0.0,0.8265856950067476,0.08527330574666439,0.9527321672573145,1482,0.4251012145748988,0.4251012145748988,10315.840000003056,0.49523809523,0.53333333333
3945,Jay School Corporation,0.00613030892633099,0.057917643120187476,0.2775359892869099,0.5664546367592903,0.001004352192835621,0.004686976899899564,0.005356545028456646,0.07867425510545697,0.01841312353531972,0.00033478406427854036,0.8915299631737529,0.16127042278164166,0.941010030728332,2987,0.44693672581185134,0.44693672581185134,10895.149999989379,0.40599250936,0.46142322097
3995,Madison Consolidated Schools,0.06433504361776195,0.022709475332811275,0.1750195771339076,0.528974158183242,0.0015661707126076742,0.010571652310101801,0.009788566953797965,0.044244322631166795,0.04463586530931871,0.00039154267815191856,0.8888018794048551,0.1982248220399692,0.9100126753421095,2554,0.40642129992169146,0.4056382145653876,10258.790000002626,0.4556840077,0.41409266409
4000,Southwestern-Jefferson Co Con,0.021148964571496228,0.047286821705426356,0.14186046511627906,0.6333333333333333,0.0007751937984496124,0.004651162790697674,0.009302325581395349,0.07209302325581396,0.030232558139534883,0.0015503875968992248,0.8813953488372093,0.12869246040583587,0.9487605330520238,1290,0.41472868217054265,0.41472868217054265,10627.040000002513,0.40373831775,0.29719626168
4015,Jennings County School Corporation,0.015952021561592394,0.02974171667101487,0.2598486824941299,0.6592747195408296,0.0010435690060005217,0.001826245760500913,0.004956952778502478,0.07722410644403861,0.025306548395512652,0.0013044612575006521,0.8883381163579441,0.15210185841503723,0.9343126245722639,3833,0.4529089486042265,0.4531698408557266,11259.710000013769,0.34677419354,0.37075417386
4145,Clark-Pleasant Community Sch Corp,0.02270333834717076,0.13262977752424415,0.1755561893896178,0.5041357672561323,0.0015687393040501997,0.1853964632059327,0.07002281802624073,0.07387335995436395,0.05847119224187108,0.0009982886480319453,0.6096691386195094,0.133604581567508,0.9512192250637882,7012,0.4567883628066172,0.45636052481460354,9847.759999992206,0.49859506712,0.45625
4205,Center Grove Community School Corp,0.017485134859984545,0.04510965596091882,0.15091986280012473,0.2629664276062779,0.0009354536950420954,0.09021931192183764,0.04178359837854693,0.05612722170252572,0.04323874857083463,0.0010393929944912171,0.7666562727367218,0.06011690654410411,0.95666188190949,9621,0.467103211724353,0.4668953331254547,8926.529999978986,0.58433466844,0.60730186999
4215,Edinburgh Community School Corp,0.05330647555527068,0.05441354292623942,0.20556227327690446,0.6553808948004837,0.0,0.0024183796856106408,0.0036275695284159614,0.10278113663845223,0.02539298669891173,0.0012091898428053204,0.8645707376058042,0.17068304427750766,0.9462400633759773,827,0.43409915356711004,0.43409915356711004,9678.370000001616,0.24233983286,0.27298050139
4225,Franklin Community School Corp,0.028824630333099847,0.023551095637927504,0.1933237763669875,0.5076797050993241,0.0010239606799098914,0.013721073110792546,0.024575056317837397,0.061028056522629534,0.056522629531026006,0.0014335449518738481,0.8416956788859308,0.10897518793080897,0.9506723554193348,4883,0.443374974400983,0.44214622158509115,10126.559999976678,0.4480369515,0.40018527095
4245,Greenwood Community Sch Corp,0.014413264958263351,0.07511155180961825,0.16931085770946952,0.5666831928606841,0.0017352503718393653,0.06990580069410014,0.06717897868120971,0.09295984134853744,0.07114526524541398,0.0004957858205255329,0.6965790778383738,0.09101957619750936,0.9484861441972243,4034,0.4665344571145265,0.46479920674268715,9180.430000006114,0.47024442082,0.45386666666
4255,Nineveh-Hensley-Jackson United,0.006247195071066698,0.001943634596695821,0.15403304178814384,0.31875607385811466,0.00048590864917395527,0.001943634596695821,0.001943634596695821,0.03206997084548105,0.0228377065111759,0.0,0.9397473275024295,0.07991151923665493,0.9547019160881465,2058,0.45724003887269193,0.45724003887269193,9164.110000004941,0.39638682252,0.44314558979
4315,North Knox School Corp,0.01711398374490546,0.02348993288590604,0.174496644295302,0.6073825503355704,0.003355704697986577,0.0008389261744966443,0.01174496644295302,0.051174496644295304,0.026006711409395974,0.0,0.9068791946308725,0.14739252818166285,0.9275050383258225,1192,0.48322147651006714,0.4823825503355705,10261.790000002886,0.40104166666,0.3304347826
4325,South Knox School Corp,0.005561144349729229,0.0056315366049879325,0.13435237329042637,0.36122284794851167,0.0016090104585679806,0.0016090104585679806,0.004022526146419952,0.014481094127111826,0.02011263073209976,0.0,0.9581657280772325,0.09093610852250397,0.9464143948363569,1243,0.4585679806918745,0.4585679806918745,9982.28999999924,0.38070175438,0.44912280701
4335,Vincennes Community School Corp,0.012823788864039136,0.04382621951219512,0.17759146341463414,0.5487804878048781,0.00038109756097560977,0.009146341463414634,0.041539634146341466,0.04496951219512195,0.02934451219512195,0.0011432926829268292,0.8734756097560976,0.1335251966508627,0.9001394287491038,2624,0.46646341463414637,0.4657012195121951,9596.149999987187,0.31454248366,0.34615384615
4345,Wawasee Community School Corp,0.033395278007600865,0.03334541500543675,0.18194998187749184,0.5255527364987315,0.0025371511417180137,0.0021747009786154403,0.010148604566872055,0.106197897789054,0.02138455962305183,0.0010873504893077202,0.8564697354113809,0.15077667146414522,0.9357533535165098,2759,0.4266038419717289,0.4266038419717289,11882.99000000584,0.37553101104,0.3797790994
4415,Warsaw Community Schools,0.048809667954477394,0.09445188160047598,0.1723932768109475,0.4966532797858099,0.0011899449650453666,0.014725568942436412,0.022460211215231295,0.23040309385690913,0.03242600029748624,0.0004462293618920125,0.6982002082403689,0.11583860619673593,0.9505114797316635,6723,0.45902127026625017,0.4584262977837275,9630.309999961633,0.43681140635,0.45781959766
4445,Tippecanoe Valley School Corp,0.03802076806589675,0.07422324510932106,0.19332566168009205,0.5811277330264673,0.0005753739930955121,0.0017261219792865361,0.009781357882623706,0.1565017261219793,0.014384349827387802,0.0,0.8170310701956272,0.11472808165751427,0.9486894422502349,1738,0.4689298043728424,0.4689298043728424,9821.710000001736,0.35582822085,0.38282208588
4455,Whitko Community School Corp,0.05483880595742166,0.04149377593360996,0.23402489626556017,0.5095435684647303,0.004149377593360996,0.004979253112033195,0.006639004149377593,0.046473029045643155,0.019087136929460582,0.0,0.9186721991701244,0.11979786652916179,0.9449077304598178,1205,0.4348547717842324,0.4340248962655602,11246.340000002729,0.27671755725,0.28107074569
4515,Prairie Heights Community Sch Corp,0.023727087955217115,0.018072289156626505,0.21762048192771086,0.4397590361445783,0.004518072289156626,0.0007530120481927711,0.004518072289156626,0.04066265060240964,0.01957831325301205,0.0,0.9299698795180723,0.0907172256383352,0.9479303318081473,1328,0.4510542168674699,0.45256024096385544,10938.159999997297,0.4307178631,0.34109816971
4525,Westview School Corporation,0.028277173224557334,0.3335017685699848,0.13087417887822134,0.358767054067711,0.0,0.0025265285497726125,0.0035371399696816574,0.03183425972713492,0.011622031328954016,0.001010611419909045,0.9494694290045478,0.0694379883008207,0.9524729763739441,1979,0.5093481556341587,0.5098534613441131,11582.910000007496,0.53571428571,0.63528245787
4535,Lakeland School Corporation,0.059874364537526446,0.1371794871794872,0.20384615384615384,0.5262820512820513,0.000641025641025641,0.0057692307692307696,0.004487179487179487,0.22115384615384615,0.03076923076923077,0.0,0.7371794871794872,0.1244680728224981,0.9583201538493545,1560,0.4108974358974359,0.4108974358974359,10506.550000006984,0.28081123244,0.28549141965
4580,Hanover Community School Corp,0.015242743513843686,0.016446192348945298,0.15016088666428315,0.19842688594923133,0.002860207365033965,0.010368251698248123,0.055774043618162315,0.16732213085448694,0.04326063639613872,0.0003575259206292456,0.7200572041473007,0.04474293201667261,0.9931762349545872,2797,0.4622810153736146,0.4622810153736146,9620.009999995029,0.47254447022,0.55065738592
4590,River Forest Community Sch Corp,0.041262653950776856,0.07678780773739742,0.18347010550996484,0.7321219226260258,0.0017584994138335288,0.004103165298944901,0.1570926143024619,0.42907385697538103,0.0779601406799531,0.0011723329425556857,0.3288393903868699,0.15150891229916544,0.9242497734010037,1706,0.4026963657678781,0.40328253223915594,10558.939999998023,0.24745269286,0.17005813953
4600,Merrillville Community School Corp,0.05083279175485503,0.03886142832793591,0.17334242372592468,0.6309868757456962,0.0017044486108743822,0.005965570138060337,0.6453042440770411,0.1989091528890404,0.0557354695755923,0.0001704448610874382,0.09221066984830407,0.12254537169252916,0.9366390181208267,5867,0.42048747230271005,0.42048747230271005,10899.059999974275,0.29266315362,0.26672071341
4615,Lake Central School Corporation,0.022317606408419764,0.03911342894393742,0.16427640156453716,0.2570621468926554,0.0021729682746631897,0.02748804867448935,0.08702737940026076,0.21849196001738375,0.04204693611473272,0.0010864841373315949,0.6216862233811387,0.09966694509829516,0.9402984656989148,9204,0.4392655367231638,0.4390482398956975,10137.23000001474,0.54266633687,0.49888641425
4645,Tri-Creek School Corporation,0.014710575200753234,0.014023060143346837,0.14926768463695855,0.2879401682767217,0.0024929884699283265,0.004674353381115612,0.012153318790900591,0.12589591773138048,0.01900903708320349,0.0,0.8357743845434715,0.11855935386669635,0.9194935926935428,3209,0.44842630102835773,0.4481146774696167,9889.600000002869,0.52119527449,0.55841446453
4650,Lake Ridge New Tech Schools,0.10388835778639123,0.06143790849673202,0.12810457516339868,0.9235294117647059,0.00261437908496732,0.0032679738562091504,0.3888888888888889,0.25620915032679736,0.05816993464052288,0.0,0.2908496732026144,0.13627715830544324,0.8967281504001963,1530,0.3915032679738562,0.3888888888888889,13422.030000001036,0.12020033388,0.06218487394
4660,Crown Point Community School Corp,0.01305208710693873,0.033595972860582184,0.1501422630772598,0.21810024075289997,0.001969796454366382,0.030203545633617858,0.03906762967826658,0.16502516962136135,0.03195447581527686,0.0006565988181221273,0.7311227839789889,0.10024062665247592,0.9398451595765446,9138,0.44353250164149705,0.44342306850514335,10021.589999985554,0.49296817172,0.57996051332
4670,School City of East Chicago,0.16306340370862765,0.20754716981132076,0.17696811971372803,0.7325959661678595,0.00032530904359141186,0.0006506180871828237,0.4417696811971373,0.523747560182173,0.021795705920624592,0.0009759271307742355,0.01073519843851659,0.2737241754358903,0.9120925807022026,3074,0.4284320104098894,0.42778139232270657,13760.120000004361,0.15034168564,0.12623574144
4680,Lake Station Community Schools,0.03336016168196626,0.07867132867132867,0.16783216783216784,0.7692307692307693,0.0017482517482517483,0.0,0.15122377622377622,0.4431818181818182,0.06381118881118882,0.0,0.34003496503496505,0.22851426730001934,0.9187355085535157,1144,0.3924825174825175,0.388986013986014,10961.93999999831,0.21603563474,0.16404494382
4690,Gary Community School Corp,0.19475976555053717,0.010434782608695653,0.17192546583850932,0.6226086956521739,0.0012422360248447205,0.0002484472049689441,0.9197515527950311,0.05416149068322981,0.013167701863354038,0.0007453416149068323,0.010683229813664596,0.37802310866675454,0.8570305062145316,4025,0.4504347826086956,0.44869565217391305,17140.299999997114,0.09762824048,0.05149501661
4700,Griffith Public Schools,0.02267422903837593,0.02704056084126189,0.15322984476715074,0.5227841762643965,0.000500751126690035,0.00400600901352028,0.22483725588382575,0.3044566850275413,0.04707060590886329,0.000500751126690035,0.4186279419128693,0.08559804504583308,0.947075150476558,1997,0.4231347020530796,0.4231347020530796,9624.949999999302,0.34437869822,0.37869822485
4710,School City of Hammond,0.1038917229496591,0.13880266075388026,0.1341019955654102,0.6002660753880266,0.001507760532150776,0.0013303769401330377,0.38368070953436806,0.4737028824833703,0.04851441241685144,0.0005321507760532151,0.09073170731707317,0.1843187480598801,0.9156075596237473,11275,0.41002217294900223,0.4080709534368071,11792.679999932754,0.17304780445,0.13040643338
4720,School Town of Highland,0.020011150361672444,0.03747148908439231,0.16226783968719452,0.4180514825676116,0.0,0.017595307917888565,0.1098077549690453,0.3567937438905181,0.028347996089931573,0.0,0.4874551971326165,0.09111753141582192,0.9460137688418118,3069,0.4662756598240469,0.4659498207885305,9962.100000009383,0.4500349406,0.47202797202
4730,School City of Hobart,0.057620464243467784,0.02291769344504682,0.16757023164120255,0.5500246426811237,0.0024642681123706258,0.00665352390340069,0.09241005421389847,0.259980285855101,0.04189255791030064,0.0004928536224741252,0.5961064563824544,0.11709371407584632,0.9412950237420112,4058,0.4433218334154756,0.440857565303105,10607.25,0.41523068371,0.4141978759
4740,School Town of Munster,0.00993247392809231,0.028169014084507043,0.12481787275376396,0.218795531811559,0.0012141816415735794,0.06969402622632345,0.0932491500728509,0.29480330257406506,0.04783875667799903,0.0,0.493200582807188,0.048581058652503006,0.951021883578368,4118,0.4424477901894123,0.4417192812044682,9563.61000000856,0.66465422612,0.66300164925
4760,School City of Whiting,0.01496793297526829,0.15420129270544783,0.13019390581717452,0.6629732225300092,0.0,0.002770083102493075,0.04155124653739612,0.7719298245614035,0.01662049861495845,0.0,0.16712834718374883,0.10932805671544968,0.9374599555427043,1083,0.41920590951061865,0.420129270544783,10063.780000000985,0.39427312775,0.31648351648
4805,New Prairie United School Corp,0.004615100515978584,0.016842105263157894,0.15754385964912282,0.40596491228070175,0.0010526315789473684,0.002456140350877193,0.008771929824561403,0.09368421052631579,0.03614035087719298,0.0,0.8578947368421053,0.06475991032416543,0.9464475547918494,2850,0.44666666666666666,0.44666666666666666,10001.560000002108,0.53967007069,0.58051846032
4860,MSD of New Durham Township,0.013744941734610149,0.012658227848101266,0.1540084388185654,0.4061181434599156,0.0010548523206751054,0.004219409282700422,0.013713080168776372,0.07067510548523206,0.049578059071729956,0.0,0.8607594936708861,0.09118653477166508,0.9429546039288486,948,0.4578059071729958,0.4578059071729958,10412.920000001272,0.40322580645,0.39400921658
4915,Tri-Township Cons School Corp,0.004132231404958666,0.003278688524590164,0.1540983606557377,0.4491803278688525,0.0,0.0,0.003278688524590164,0.03278688524590164,0.01639344262295082,0.003278688524590164,0.9442622950819672,0.08810796330333394,0.961301792073085,305,0.42295081967213116,0.42295081967213116,11851.920000001077,0.36434108527,0.33333333333
4925,Michigan City Area Schools,0.0648918025009704,0.028275587415372363,0.21505376344086022,0.6620868180007965,0.0007964954201513341,0.005575467941059339,0.3628036638789327,0.11509358821186778,0.1087216248506571,0.0013938669852648347,0.4056152927120669,0.20979764001291543,0.9134046464967107,5022,0.4291119076065313,0.42891278375149344,14416.690000044624,0.2788863109,0.2748375116
4940,South Central Com School Corp,0.005636787454969199,0.009259259259259259,0.16666666666666666,0.3168724279835391,0.0,0.00205761316872428,0.00411522633744856,0.06995884773662552,0.0205761316872428,0.00102880658436214,0.9022633744855967,0.07134616611166493,0.946755072114547,972,0.44753086419753085,0.44650205761316875,9862.539999999242,0.49195402298,0.4930875576
4945,La Porte Community School Corp,0.0040811045535084555,0.06689453125,0.20833333333333334,0.5888671875,0.001953125,0.006022135416666667,0.02587890625,0.16861979166666666,0.06429036458333333,0.0006510416666666666,0.7325846354166666,0.12384665806147518,0.9416268745859265,6144,0.4156901041666667,0.4153645833333333,9426.049999970503,0.43422083007,0.44435736677
5075,North Lawrence Com Schools,0.026735123119598865,0.0028433323855558716,0.18481660506113165,0.5740688086437304,0.0,0.007676997441000853,0.0071083309638896785,0.038100653966448676,0.03611032129655957,0.0002843332385555871,0.9107193630935456,0.17221146193751988,0.9361571678967068,3517,0.4142735285754905,0.4137048620983793,9977.559999987716,0.35552505147,0.36219931271
5085,Mitchell Community Schools,0.024802586324172027,0.027692307692307693,0.24153846153846154,0.5953846153846154,0.0,0.006153846153846154,0.003076923076923077,0.047692307692307694,0.024615384615384615,0.0015384615384615385,0.916923076923077,0.11150396566167811,0.9464801333789435,650,0.9861538461538462,0.9861538461538462,13280.790000000417,0.26209048361,0.27925117004
5245,Frankton-Lapel Community Schools,0.007753756579406735,0.01040650406504065,0.17821138211382115,0.0026016260162601626,0.0003252032520325203,0.0022764227642276423,0.008130081300813009,0.03186991869918699,0.03934959349593496,0.000975609756097561,0.9170731707317074,0.08854167350916849,0.9627782024901957,3075,0.42796747967479676,0.42829268292682926,8484.56000000206,0.35790273556,0.38496583143
5255,South Madison Com Sch Corp,0.01418133136997377,0.027165080102159275,0.14000464360343626,0.3656837706059902,0.0006965405154399814,0.012073368934293012,0.025771999071279313,0.05758068260970513,0.03552356628743905,0.00023218017181332715,0.8681216624100302,0.06929071431249238,0.9563505392176554,4307,0.4775946134200139,0.4764337125609473,8567.529999997032,0.48760330578,0.52241715399
