Corporation ID,CORPORATION_NAME,IDOE_SCHOOL_ID,SCHOOL_NAME,2023-2024 ATTENDANCE RATE
2435,Attica Consolidated School Corp,2057,Attica Elementary School,0.9397120912684154
2440,Covington Community School Corp,2005,Covington Community High School,0.9396214688132807
2440,Covington Community School Corp,2009,Covington Elementary School,0.9507635400264927
2440,Covington Community School Corp,2013,Covington Middle School,0.946245757720248
2455,Southeast Fountain School Corp,2021,Southeast Fountain Elementary,0.9427530275631542
2455,Southeast Fountain School Corp,2022,Fountain Central High School,0.9471134748642803
2455,Southeast Fountain School Corp,2458,Southeast Fountain Virtual Academy,1.0
2475,Franklin County Community Sch Corp,2082,Laurel School,0.9412200363006696
2475,Franklin County Community Sch Corp,2083,Franklin County High,0.9284078344653294
2475,Franklin County Community Sch Corp,2123,Franklin County Middle School ,0.943405822788712
2475,Franklin County Community Sch Corp,2125,Brookville Elementary School,0.941412355256403
2475,Franklin County Community Sch Corp,2127,Mount Carmel School,0.9469893189274525
2645,Rochester Community School Corp,2173,Rochester Community High School,0.913703954288875
2645,Rochester Community School Corp,2177,Rochester Community Middle School,0.9470029987051046
2645,Rochester Community School Corp,2181,Columbia Elementary School,0.9283889736403307
2645,Rochester Community School Corp,2185,George M Riddle Elementary School,0.9474924640936225
2650,Caston School Corporation,2157,Caston Elementary School,0.9388738756907191
2650,Caston School Corporation,2159,Caston Jr-Sr High School,0.9479275379124631
2725,East Gibson School Corporation,2189,Wood Memorial Intermediate School,0.9441055360683239
2725,East Gibson School Corporation,2194,Wood Memorial Middle School,0.9485585823856123
2725,East Gibson School Corporation,2233,Waldo J Wood Memorial High,0.953623930165771
2725,East Gibson School Corporation,2237,Wood Memorial Primary School,0.9313636766923964
2735,North Gibson School Corporation,2223,Princeton Comm Intermediate School,0.9363565013767016
2735,North Gibson School Corporation,2225,Princeton Community Middle,0.9256085686465433
2735,North Gibson School Corporation,2249,Princeton Community High School,0.9469932808384162
2735,North Gibson School Corporation,2257,Princeton Comm Primary School,0.9389101006594932
2765,South Gibson School Corporation,2205,Haubstadt Community School,0.9598048641526903
2765,South Gibson School Corporation,2211,Gibson Southern High School,0.9691480225330791
2765,South Gibson School Corporation,2214,Fort Branch Community School,0.9526707234617985
2765,South Gibson School Corporation,2241,Owensville Community School,0.9582270363709868
2815,Eastbrook Community Sch Corp,2263,Eastbrook South Elementary,0.9426844230659852
2815,Eastbrook Community Sch Corp,2264,Eastbrook North Elementary,0.9401507928099728
2815,Eastbrook Community Sch Corp,2291,Early Childhood Center,0.9271909723723464
2815,Eastbrook Community Sch Corp,2293,Eastbrook High School,0.9436858136032701
2815,Eastbrook Community Sch Corp,2299,Eastbrook Middle School,0.9420330898792667
2825,Madison-Grant United School Corp,2321,Madison-Grant Jr./Sr. High School,0.9477544566003667
2825,Madison-Grant United School Corp,2329,Park Elementary School,0.9505065389574507
2825,Madison-Grant United School Corp,2834,Virtual Preparatory Academy of Indiana at Madison-Grant K-5,0.9351030680728667
2825,Madison-Grant United School Corp,2836,Virtual Preparatory Academy of Indiana at Madison-Grant 6-8,0.908730233700478
2825,Madison-Grant United School Corp,2838,Virtual Preparatory Academy of Indiana at Madison-Grant 9-12,0.8803162452155362
2825,Madison-Grant United School Corp,5037,Summitville School,0.9521815348656019
2855,Mississinewa Community School Corp,2333,Mississinewa High School,0.9212580032065916
2855,Mississinewa Community School Corp,2335,R J Baskett Middle School,0.9319397288240907
2855,Mississinewa Community School Corp,2344,Westview Elementary School,0.9548868808717684
2855,Mississinewa Community School Corp,2346,Northview Elementary School,0.9547535003124525
2865,Marion Community Schools,2350,Justice Thurgood Marshall Intrmd,0.9277799519203891
2865,Marion Community Schools,2351,Marion High School,0.869735223633703
2865,Marion Community Schools,2357,John L McCulloch Junior High Sch,0.9072010445346428
2865,Marion Community Schools,2369,Allen Elementary School,0.9153770966660245
2865,Marion Community Schools,2393,John W Kendall Elem School,0.8589613223582154
2865,Marion Community Schools,2405,Riverview Elementary School,0.9112437398224107
2865,Marion Community Schools,2409,Frances Slocum Elem School,0.9176992978108219
2920,Bloomfield School District,2417,Bloomfield Elementary School,0.9686351983508206
2920,Bloomfield School District,2419,Bloomfield High School,0.9622353808228926
2920,Bloomfield School District,2421,Bloomfield Middle School,0.967416337323363
2940,Eastern Greene Schools,2433,Eastern Greene Elementary School,0.937593846463
2940,Eastern Greene Schools,2435,Eastern Greene High School,0.9320927497269595
2940,Eastern Greene Schools,2436,Eastern Greene Middle School,0.9427901005934594
2950,Linton-Stockton School Corporation,2437,Linton-Stockton High School,0.9220429414645462
2950,Linton-Stockton School Corporation,2438,Linton-Stockton Middle School,0.9442076994821985
2950,Linton-Stockton School Corporation,2441,Linton-Stockton Elementary,0.9536436301804219
2960,MSD Shakamak Schools,2445,Shakamak Jr-Sr High School,0.9371131237724679
2960,MSD Shakamak Schools,2449,Shakamak Elementary School,0.9438817247482635
2980,White River Valley School District,2429,White River Valley High School,0.9231459170013386
2980,White River Valley School District,2457,White River Valley Middle School,0.9394711812821
2980,White River Valley School District,2460,White River Valley Elementary Sch,0.9417494226767981
3005,Hamilton Southeastern Schools,2464,Deer Creek Elementary,0.9581205985915493
3005,Hamilton Southeastern Schools,2466,Brooks School Elementary,0.946600456393752
3005,Hamilton Southeastern Schools,2468,New Britton Elementary School,0.9554747467345706
3005,Hamilton Southeastern Schools,2469,Fishers Elementary School,0.9552702156581799
3005,Hamilton Southeastern Schools,2470,Cumberland Road Elem School,0.9523583403931557
3005,Hamilton Southeastern Schools,2471,Hoosier Road Elementary School,0.9588541318539313
3005,Hamilton Southeastern Schools,2473,Fall Creek Elementary School,0.9609955544017912
3005,Hamilton Southeastern Schools,2474,Geist Elementary School,0.9586351117004999
3005,Hamilton Southeastern Schools,2475,Lantern Road Elementary School,0.9599870665265541
3005,Hamilton Southeastern Schools,2476,Fishers Junior High School,0.9405774509471687
3005,Hamilton Southeastern Schools,2479,Sand Creek Intermediate School,0.955324483169619
3005,Hamilton Southeastern Schools,2481,Harrison Parkway Elementary School,0.952717629381203
3005,Hamilton Southeastern Schools,2482,Sand Creek Elementary,0.9442321038814737
3005,Hamilton Southeastern Schools,2483,Thorpe Creek Elementary,0.9624148067399922
3005,Hamilton Southeastern Schools,2484,Southeastern Elementary School,0.9591660131425944
3005,Hamilton Southeastern Schools,2485,Fall Creek Intermediate School,0.9597187707956266
3005,Hamilton Southeastern Schools,2486,Fall Creek Junior High,0.962693404741518
3005,Hamilton Southeastern Schools,2487,Fishers High School,0.9458939937278533
3005,Hamilton Southeastern Schools,2489,Hamilton SE Int and Jr High Sch,0.961338639494457
3005,Hamilton Southeastern Schools,2490,Riverside Junior High,0.9595465094812353
3005,Hamilton Southeastern Schools,2499,Hamilton Southeastern HS,0.9576224773690398
3005,Hamilton Southeastern Schools,2500,Riverside Intermediate School,0.9578255061800027
3025,Hamilton Heights School Corp,2477,Hamilton Heights High School,0.951145503943403
3025,Hamilton Heights School Corp,2478,Hamilton Heights Elementary School,0.9503296506151984
3025,Hamilton Heights School Corp,2501,Hamilton Heights Middle School,0.9429754108488817
3030,Westfield-Washington Schools,2432,Virginia F. Wood Early Learning Center,0.8682794073178107
3030,Westfield-Washington Schools,2491,Westfield Middle School,0.9506280002886909
3030,Westfield-Washington Schools,2492,Shamrock Springs Elementary School,0.9610044430339575
3030,Westfield-Washington Schools,2493,Westfield High School,0.9510365053335142
3030,Westfield-Washington Schools,2494,Carey Ridge Elementary School,0.9557116704805492
3030,Westfield-Washington Schools,2495,Washington Woods Elementary School,0.9533488987725774
3030,Westfield-Washington Schools,2496,Oak Trace Elementary School,0.9657420601612368
3030,Westfield-Washington Schools,2498,Monon Trail Elementary School,0.9458511944948308
3030,Westfield-Washington Schools,2503,Westfield Intermediate School,0.9564290646164827
3030,Westfield-Washington Schools,2504,Maple Glen Elementary,0.9592870164067248
3055,Sheridan Community Schools,2463,Sheridan High School,0.9318377407360989
3055,Sheridan Community Schools,2465,Sheridan Elementary School,0.9453202774807612
3055,Sheridan Community Schools,6780,Sheridan Middle School,0.9478880279930018
3060,Carmel Clay Schools,2505,Carmel High School,0.939965521280687
3060,Carmel Clay Schools,2506,Clay Middle School,0.9593359768006154
3060,Carmel Clay Schools,2507,Woodbrook Elementary School,0.9597477442169114
3060,Carmel Clay Schools,2508,Cherry Tree Elementary School,0.9634722667772501
3060,Carmel Clay Schools,2509,Carmel Elementary School,0.9622347920197668
3060,Carmel Clay Schools,2510,College Wood Elementary School,0.9660115414298744
3060,Carmel Clay Schools,2511,Carmel Middle School,0.9594481019750666
3060,Carmel Clay Schools,2512,Smoky Row Elementary School,0.9626543675329681
3060,Carmel Clay Schools,2515,Prairie Trace Elementary School,0.9656928762704167
3060,Carmel Clay Schools,2516,Mohawk Trails Elementary School,0.9647728004039544
3060,Carmel Clay Schools,2518,Forest Dale Elementary School,0.9605856876994356
3060,Carmel Clay Schools,2520,Creekside Middle School,0.9661490949986716
3060,Carmel Clay Schools,2522,Towne Meadow Elementary School,0.9691570174024718
3060,Carmel Clay Schools,2526,West Clay Elementary School,0.9685428358669791
3060,Carmel Clay Schools,3071,Clay Center Elementary School,0.9627827001658777
3070,Noblesville Schools,2517,Noblesville High School,0.941416936850767
3070,Noblesville Schools,2521,Noblesville East Middle School,0.9480437586835764
3070,Noblesville Schools,2523,Hinkle Creek Elementary School,0.9557822502930868
3070,Noblesville Schools,2529,North Elementary School,0.9522550600904692
3070,Noblesville Schools,2533,Stony Creek Elementary School,0.9551017322358412
3070,Noblesville Schools,2537,Noble Crossing Elementary School,0.9568948188351173
3070,Noblesville Schools,2538,Hazel Dell Elementary School,0.9671187579572783
3070,Noblesville Schools,2539,Promise Road Elementary,0.9544483062363007
3070,Noblesville Schools,2542,Noblesville West Middle School,0.9537609065573468
3070,Noblesville Schools,2546,Juvenile Services Center,1.0
3070,Noblesville Schools,2547,White River Elementary School,0.9511753589657548
3115,New Palestine Community Schools,2543,New Palestine Intermediate School ,0.9545748292758208
3115,New Palestine Community Schools,2563,Brandywine Elementary School,0.9553980825343893
3115,New Palestine Community Schools,2564,New Palestine Elementary School,0.970228779345063
3115,New Palestine Community Schools,2565,New Palestine High School,0.9392538783899084
3115,New Palestine Community Schools,2566,New Palestine Jr High School ,0.9505346271099561
3115,New Palestine Community Schools,2567,Sugar Creek Elementary Sch,0.9513390378835735
3125,Greenfield-Central Com Schools,2577,Maxwell Intermediate School,0.9527110625909753
3125,Greenfield-Central Com Schools,2579,Greenfield Central Junior High Sch,0.9372358656949852
3125,Greenfield-Central Com Schools,2581,Eden Elementary School,0.9561383151543281
3125,Greenfield-Central Com Schools,2588,JB Stephens Elementary School,0.9443290202255443
3125,Greenfield-Central Com Schools,2593,Greenfield Intermediate School,0.95508419060559
3125,Greenfield-Central Com Schools,2595,Greenfield-Central High School,0.9270036055411475
3125,Greenfield-Central Com Schools,2597,Harris Elementary School,0.9452256346264877
3125,Greenfield-Central Com Schools,2609,Weston Elementary School,0.9514265142651427
3135,Mt Vernon Community School Corp,2558,Fortville Elementary School,0.9604301556555359
3135,Mt Vernon Community School Corp,2559,Mt Vernon Middle School,0.9506452852707062
3135,Mt Vernon Community School Corp,2561,Mt Comfort Elementary School,0.9511482626357443
3135,Mt Vernon Community School Corp,2568,Mt Vernon Early Learning Academy ,0.9481569016124728
3135,Mt Vernon Community School Corp,2569,Mt Vernon High School,0.9515842132336484
3135,Mt Vernon Community School Corp,2570,McCordsville Elementary School,0.9590191495468897
3145,Eastern Hancock Co Com Sch Corp,2582,Eastern Hancock Middle School,0.9397658540205573
3145,Eastern Hancock Co Com Sch Corp,2585,Eastern Hancock High School,0.938101569936991
3145,Eastern Hancock Co Com Sch Corp,2586,Eastern Hancock Elementary School,0.9454626182222793
3160,Lanesville Community School Corp,2611,Lanesville Elementary School,0.9518849475799881
3160,Lanesville Community School Corp,2613,Lanesville Jr-Sr HS,0.936489099859353
3180,North Harrison Com School Corp,2621,Morgan Elementary School,0.9502638828957414
3180,North Harrison Com School Corp,2625,North Harrison Middle School,0.9437348194360536
3180,North Harrison Com School Corp,2629,North Harrison High School,0.9349238245514662
3180,North Harrison Com School Corp,2633,North Harrison Elementary School,0.9493302624401478
3190,South Harrison Com Schools,2640,Corydon Central High School,0.9260644623944354
3190,South Harrison Com Schools,2643,Corydon Central Jr High School,0.9345532426542421
3190,South Harrison Com Schools,2645,Corydon Elementary School,0.9443865490684493
3190,South Harrison Com Schools,2649,New Middletown Elementary School,0.9428883798417326
3190,South Harrison Com Schools,2653,Heth-Washington Elementary School,0.9421890637794559
3190,South Harrison Com Schools,2663,Corydon Intermediate School,0.9527212823924476
3190,South Harrison Com Schools,2667,South Central Elementary,0.9461552881829647
3190,South Harrison Com Schools,2670,South Central Jr & Sr High School,0.9383842611971536
3295,North West Hendricks Schools,2682,Tri-West Middle School,0.9589099558785688
3295,North West Hendricks Schools,2684,Pittsboro Primary School,0.9558114910073047
3295,North West Hendricks Schools,2685,North Salem Elementary School,0.9633244814469246
3295,North West Hendricks Schools,2725,Pittsboro Elementary School,0.9644866385372715
3295,North West Hendricks Schools,2731,Tri-West Senior High School,0.9603046172930473
3305,Brownsburg Community School Corp,2706,Brown Elementary School,0.9634716681513614
3305,Brownsburg Community School Corp,2709,Brownsburg High School,0.9461962098504463
3305,Brownsburg Community School Corp,2711,Eagle Elementary School,0.9634570172748645
3305,Brownsburg Community School Corp,2713,Brownsburg West Middle School,0.9569364201200887
3305,Brownsburg Community School Corp,2714,Reagan Elementary School,0.9639362594352809
3305,Brownsburg Community School Corp,2718,Delaware Trail Elementary School,0.9585662905737751
3305,Brownsburg Community School Corp,2720,Brownsburg East Middle School,0.9607149991960279
3305,Brownsburg Community School Corp,2722,Crossroads Elementary School,0.9638584776012027
3305,Brownsburg Community School Corp,2723,White Lick Elementary School,0.9608608192002219
3305,Brownsburg Community School Corp,2727,Cardinal Elementary School,0.9608999261183536
3305,Brownsburg Community School Corp,2744,Lincoln Elementary School,0.9582869798104656
3315,Avon Community School Corp,2726,River Birch Elementary School,0.9631664092948011
3315,Avon Community School Corp,2728,Avon Intermediate School East,0.9608209462213647
3315,Avon Community School Corp,2729,Avon Intermediate School West,0.9637176196729139
3315,Avon Community School Corp,2730,Avon Middle School North,0.9677808462686094
3315,Avon Community School Corp,2733,Maple Elementary School,0.9644043193485573
3315,Avon Community School Corp,2735,Sycamore Elementary School,0.9626721531743366
3315,Avon Community School Corp,2736,Avon Middle School South,0.9601475624429783
3315,Avon Community School Corp,2737,Avon High School,0.9547577213012546
3315,Avon Community School Corp,2738,Cedar Elementary School,0.9647360286341821
3315,Avon Community School Corp,2739,Pine Tree Elementary School,0.9578675609496433
3315,Avon Community School Corp,2740,Hickory Elementary School,0.9663147215751109
3315,Avon Community School Corp,2742,White Oak Early Learning Center,0.9083343557027768
3325,Danville Community School Corp,2721,North Elementary School,0.9499564332076808
3325,Danville Community School Corp,2741,Danville Community High School,0.9499854444652036
3325,Danville Community School Corp,2743,Danville Middle School,0.9540222372060382
3325,Danville Community School Corp,2745,South Elementary School,0.959573419489089
3330,Plainfield Community School Corp,2748,Clarks Creek Elementary,0.9536936145760488
3330,Plainfield Community School Corp,2749,Plainfield High School,0.9492645984317214
3330,Plainfield Community School Corp,2750,Plainfield Community Middle School,0.9595780663638159
3330,Plainfield Community School Corp,2751,Central Elementary School,0.9589952985493078
3330,Plainfield Community School Corp,2753,Little Quakers Academy,0.9450728096572238
3330,Plainfield Community School Corp,2761,Van Buren Elementary School,0.9568794707324445
3330,Plainfield Community School Corp,2763,Brentwood Elementary School,0.9619029149586396
3330,Plainfield Community School Corp,3331,Pride Academy,0.9576149425287356
3330,Plainfield Community School Corp,3338,Guilford Elementary,0.9601640640947132
3335,Mill Creek Community Sch Corp,2675,Mill Creek East Elementary,0.9560557882871515
3335,Mill Creek Community Sch Corp,2677,Mill Creek West Elementary,0.9488568185503486
3335,Mill Creek Community Sch Corp,2687,Cascade Middle School,0.9516227548864237
3335,Mill Creek Community Sch Corp,2692,Cascade Senior High School,0.9554362232554225
3405,Blue River Valley Schools,2801,Blue River Valley Jr-Sr High Sch,0.940048007681229
3405,Blue River Valley Schools,2803,Blue River Valley Elementary Sch,0.9719391011031088
3415,South Henry School Corp,2773,Tri Junior-Senior High School,0.9452907208283552
3415,South Henry School Corp,2777,Tri Elementary School,0.9494749991559472
3435,Shenandoah School Corporation,2815,Shenandoah Elementary School,0.9825681801827733
3435,Shenandoah School Corporation,2817,Shenandoah High School,0.918979871430077
3435,Shenandoah School Corporation,2819,Shenandoah Middle School,0.9473541383989145
3445,New Castle Community School Corp,2810,New Castle Schools at the Hoosier Youth Challenge Academy,0.9839422200406703
3445,New Castle Community School Corp,2825,New Castle High School,0.9350187736367895
3445,New Castle Community School Corp,2829,New Castle Middle School,0.9296875
3445,New Castle Community School Corp,2832,Eastwood Elementary School,0.9251562156874489
3445,New Castle Community School Corp,2847,Parker Elementary School,0.932410455753441
3445,New Castle Community School Corp,2849,James Whitcomb Riley Elem School,0.9494749073688364
3445,New Castle Community School Corp,2861,Westwood Elementary School,0.9554475670329198
3445,New Castle Community School Corp,2865,Wilbur Wright Elementary School,0.9317347027591609
3455,C A Beard Memorial School Corp,2869,Knightstown High School,0.930750363372093
3455,C A Beard Memorial School Corp,2870,Knightstown Intermediate School,0.9370845454682484
3455,C A Beard Memorial School Corp,2887,Knightstown Elementary School,0.942240563246953
3460,Taylor Community School Corp,2894,Taylor High School,0.9047727978301008
3460,Taylor Community School Corp,2895,Taylor Elementary School,0.9298689618992165
3460,Taylor Community School Corp,2896,Taylor Middle School,0.9170065723652819
3470,Northwestern School Corp,2897,Northwestern Senior High School,0.9557921448048992
3470,Northwestern School Corp,2904,Northwestern Elementary School,0.9608159950947492
3470,Northwestern School Corp,2905,Howard Elementary School,0.958390591842649
3470,Northwestern School Corp,2907,Northwestern Middle School,0.9511820488847336
3480,Eastern Howard School Corporation,2909,Eastern Elementary School,0.9534485637942551
3480,Eastern Howard School Corporation,2914,Eastern Middle School,0.9433380453969487
3480,Eastern Howard School Corporation,2919,Eastern High School,0.9375099633349274
3490,Western School Corporation,2921,Western High School,0.925419471374342
3490,Western School Corporation,2922,Western Middle School,0.9434678626251738
3490,Western School Corporation,2923,Western Intermediate School,0.9449299993828362
3490,Western School Corporation,2935,Western Primary School,0.9408205917940821
3500,Kokomo School Corporation,2708,Kokomo Virtual Academy,0.9662346926643681
3500,Kokomo School Corporation,2943,Sycamore Elementary School,0.9315663591545859
3500,Kokomo School Corporation,2945,Bon Air Elementary School,0.8892661882795148
3500,Kokomo School Corporation,2947,Boulevard Elementary School,0.9406716194356239
3500,Kokomo School Corporation,2951,Bon Air Middle School,0.898832224297099
3500,Kokomo School Corporation,2955,Central Middle School,0.9349624405144273
3500,Kokomo School Corporation,2961,Elwood Haynes Elementary School,0.9160653159404201
3500,Kokomo School Corporation,2963,Maple Crest Middle School,0.9206770344367797
3500,Kokomo School Corporation,2969,Lafayette Park Elementary School,0.9282888451812307
3500,Kokomo School Corporation,2981,Maple Crest STEM Elementary School,0.973834702491717
3500,Kokomo School Corporation,2993,Pettit Park School,0.911946493424466
3500,Kokomo School Corporation,3005,Wallace Elementary School,0.9452201346264973
3500,Kokomo School Corporation,3013,Kokomo High School,0.900002903684776
3625,Huntington Co Com Sch Corp,3021,Andrews Elementary School,0.9569137360326256
3625,Huntington Co Com Sch Corp,3025,Riverview School,0.9432212522901174
3625,Huntington Co Com Sch Corp,3029,Roanoke Elementary School,0.9565365210177743
3625,Huntington Co Com Sch Corp,3035,Salamonie Elementary School,0.9570470332994965
3625,Huntington Co Com Sch Corp,3061,Crestview Middle School,0.9424995607830083
3625,Huntington Co Com Sch Corp,3065,Huntington North High School,0.9409183018642568
3625,Huntington Co Com Sch Corp,3077,Flint Springs Elementary,0.9536041923081803
3625,Huntington Co Com Sch Corp,3078,Huntington Schools Preschool,0.9127072704081632
3625,Huntington Co Com Sch Corp,3081,Lincoln Elementary School,0.9484395532194481
3625,Huntington Co Com Sch Corp,3086,Horace Mann Elementary,0.9510651734048174
3640,Medora Community School Corp,3093,Medora Jr & Sr High School,0.9207738799925229
3640,Medora Community School Corp,3095,Medora STEM Academy,0.9342066957787482
3675,Seymour Community Schools,3105,Cortland Elementary School,0.953734373330484
3675,Seymour Community Schools,3133,Seymour Senior High School,0.9235121514538642
3675,Seymour Community Schools,3135,Margaret R Brown Elementary School,0.9556381673576445
3675,Seymour Community Schools,3138,Seymour Middle School,0.9378947143071226
3675,Seymour Community Schools,3141,Emerson Elementary School,0.9532426172553561
3675,Seymour Community Schools,3153,Seymour-Jackson Elementary School,0.9380708626368734
3675,Seymour Community Schools,3157,Seymour-Redding Elementary School,0.940464075351669
3675,Seymour Community Schools,3678,Seymour Intermediate School,0.9540462582484507
3695,Brownstown Cnt Com Sch Corp,3107,Brownstown Central Middle School,0.930050454816717
3695,Brownstown Cnt Com Sch Corp,3126,Brownstown Central High School,0.9549192491281874
3695,Brownstown Cnt Com Sch Corp,3129,Brownstown Elementary School,0.9458743475671699
3710,Crothersville Community Schools,3121,Crothersville Jr-Sr High School,0.9185265831972419
3710,Crothersville Community Schools,3122,Crothersville Elementary School,0.9438095781722701
3785,Kankakee Valley School Corp,3181,Kankakee Valley High School,0.9077910047978618
3785,Kankakee Valley School Corp,3183,Kankakee Valley Middle School,0.9283631945410978
3785,Kankakee Valley School Corp,3184,DeMotte Elementary School,0.9438650447555658
3785,Kankakee Valley School Corp,3197,Wheatfield Elementary School,0.9472921214118035
3785,Kankakee Valley School Corp,3198,Kankakee Valley Intermediate Sch,0.9459047777099472
3815,Rensselaer Central School Corp,3201,Rensselaer Central High School,0.9690759102781727
3815,Rensselaer Central School Corp,3205,Van Rensselaer Elementary School,0.9529230004261969
3815,Rensselaer Central School Corp,3213,Rensselaer Central Primary School,0.940694721043669
3815,Rensselaer Central School Corp,3221,Rensselaer Central Middle School,0.948235037280849
3945,Jay School Corporation,3239,Jay County Jr/Sr High School,0.909459359382048
3945,Jay School Corporation,3241,Bloomfield Elementary School,0.9511778563015312
3945,Jay School Corporation,3247,Redkey Elementary School,0.96754208440919
3945,Jay School Corporation,3273,East Jay Elementary,0.9462556796466941
3945,Jay School Corporation,3287,East Elementary School,0.9422785874439462
3945,Jay School Corporation,3289,West Jay Elementary,0.929346617183933
3995,Madison Consolidated Schools,3301,Deputy Elementary School,0.9361069836552749
3995,Madison Consolidated Schools,3309,Madison Consolidated High School,0.8154498323989849
3995,Madison Consolidated Schools,3313,Madison Consolidated Jr High Sch,0.9222328168454509
3995,Madison Consolidated Schools,3321,Rykers' Ridge Elementary School,0.9177610953889953
3995,Madison Consolidated Schools,3329,Lydia Middleton Elementary School,0.9467262844700055
3995,Madison Consolidated Schools,3333,Anderson Elementary School,0.9217990392916949
4000,Southwestern-Jefferson Co Con,3337,Southwestern High School,0.9472062646426394
4000,Southwestern-Jefferson Co Con,3341,Southwestern Elementary School,0.9429989004452296
4000,Southwestern-Jefferson Co Con,3343,Southwestern Middle School,0.956076434068181
4015,Jennings County School Corporation,3345,Jennings County High School,0.9190470479682219
4015,Jennings County School Corporation,3349,Sand Creek Elementary School,0.9251979993077659
4015,Jennings County School Corporation,3357,Scipio Elementary School,0.9411510272738195
4015,Jennings County School Corporation,3361,Graham Creek Elementary School,0.9428676393408209
4015,Jennings County School Corporation,3385,Hayden Elementary School,0.9429407083578788
4015,Jennings County School Corporation,3389,Brush Creek Elementary School,0.9508293723930547
4015,Jennings County School Corporation,3393,Jennings County Middle School,0.9099000484504818
4015,Jennings County School Corporation,3397,North Vernon Elementary School,0.9425671534842499
4145,Clark-Pleasant Community Sch Corp,3401,Clark Elementary School,0.9516297804831396
4145,Clark-Pleasant Community Sch Corp,3421,Whiteland Community High School,0.9223363013407458
4145,Clark-Pleasant Community Sch Corp,3422,Grassy Creek Elementary School,0.9524091054583796
4145,Clark-Pleasant Community Sch Corp,3425,Whiteland Elementary School,0.9680214676754629
4145,Clark-Pleasant Community Sch Corp,3427,Clark Pleasant Middle School,0.9526166623517127
4145,Clark-Pleasant Community Sch Corp,3429,Break-O-Day Elementary School,0.942576672086238
4145,Clark-Pleasant Community Sch Corp,3430,Pleasant Crossing Elementary,0.9546191171621049
4145,Clark-Pleasant Community Sch Corp,4172,Ray Crowe Elementary,0.9655446939504183
4205,Center Grove Community School Corp,3434,Sugar Grove Elementary School,0.9597938359596859
4205,Center Grove Community School Corp,3435,Center Grove Elementary School,0.9634496786001068
4205,Center Grove Community School Corp,3437,Center Grove High School,0.9383623476413647
4205,Center Grove Community School Corp,3438,Walnut Grove Elementary School,0.9619504402651623
4205,Center Grove Community School Corp,3439,Maple Grove Elementary School,0.9633413026153734
4205,Center Grove Community School Corp,3440,North Grove Elementary School,0.9544077356970185
4205,Center Grove Community School Corp,3441,Center Grove Middle School Central,0.9586971466323834
4205,Center Grove Community School Corp,3443,Center Grove Middle School North,0.9539025681828464
4205,Center Grove Community School Corp,3444,Pleasant Grove Elementary School,0.9560518815797127
4215,Edinburgh Community School Corp,3447,Edinburgh Community High School,0.9898306795528528
4215,Edinburgh Community School Corp,3449,Edinburgh Comm Middle School,0.9442180890768848
4215,Edinburgh Community School Corp,3452,East Side Elementary School,0.904671421498441
4225,Franklin Community School Corp,3413,Needham Elementary School,0.956982395948209
4225,Franklin Community School Corp,3433,Union Elementary School,0.9688941309016653
4225,Franklin Community School Corp,3445,Franklin Community High School,0.9244929841860099
4225,Franklin Community School Corp,3457,Franklin Community Middle School,0.9504248273251963
4225,Franklin Community School Corp,3458,Custer Baker Intermediate School,0.9523941536139475
4225,Franklin Community School Corp,3461,Northwood Elementary School,0.9443632260323849
4225,Franklin Community School Corp,3465,Webb Elementary School,0.9544250029227233
4225,Franklin Community School Corp,3467,Creekside Elementary School,0.9534021224249991
4245,Greenwood Community Sch Corp,3473,Greenwood Community High Sch,0.9539766445870997
4245,Greenwood Community Sch Corp,3475,Greenwood Middle School,0.9493148509132915
4245,Greenwood Community Sch Corp,3477,Greenwood Northeast Elementary Sch,0.9440094440294525
4245,Greenwood Community Sch Corp,3479,Westwood Elementary School,0.947911886186324
4245,Greenwood Community Sch Corp,3481,V O Isom Central Elem School,0.941836479559945
4245,Greenwood Community Sch Corp,3483,Southwest Elementary School,0.9538675599072404
4255,Nineveh-Hensley-Jackson United,3409,Indian Creek Elementary School,0.9500068538530076
4255,Nineveh-Hensley-Jackson United,3411,Indian Creek Intermediate School,0.9566958139085485
4255,Nineveh-Hensley-Jackson United,3418,Indian Creek Middle School,0.9571087935365133
4255,Nineveh-Hensley-Jackson United,3419,Indian Creek Sr High School,0.9549962030544318
4315,North Knox School Corp,3521,North Knox Primary School,0.930583076858215
4315,North Knox School Corp,3537,North Knox Jr-Sr High School,0.9125125707663956
4315,North Knox School Corp,3545,North Knox Intermediate,0.9394194673524282
4325,South Knox School Corp,3489,South Knox Elementary School,0.9577002588322296
4325,South Knox School Corp,3490,South Knox Middle-High School,0.935128530840614
4335,Vincennes Community School Corp,3509,Benjamin Franklin Elementary Sch,0.9454322166882718
4335,Vincennes Community School Corp,3553,Lincoln High School,0.9108114076339874
4335,Vincennes Community School Corp,3557,George Rogers Clark School,0.9367396820658258
4335,Vincennes Community School Corp,3573,James Whitcomb Riley Elem Sch,0.9461906443638232
4335,Vincennes Community School Corp,3577,Tecumseh-Harrison Elementary Sch,0.9269099743102871
4335,Vincennes Community School Corp,3581,Francis Vigo Elementary School,0.9405352107484473
4335,Vincennes Community School Corp,4319,Washington Learning Academy,0.694356865432945
4345,Wawasee Community School Corp,3625,North Webster Elementary School,0.9500985722716827
4345,Wawasee Community School Corp,3630,Wawasee Middle School,0.9289959795221218
